,movie_CH,production_budget_CH,domestic_gross_CH,worldwide_gross_CH,international_gross,release_date,runtime_minutes,studio,genres,Action,Adventure,Animation,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Sport,Thriller,Western
1185,Dirty Grandpa,11.0,35.0,105.0,70.0,1/22/2016,102.0,LGF,Comedy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1186,Turbo,135.0,83.0,286.0,203.0,7/17/2013,96.0,Fox,"Adventure,Animation,Comedy",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1193,The Sessions,1.0,6.0,11.0,5.0,10/19/2012,95.0,FoxS,"Biography,Comedy,Drama",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1200,The East,6.0,2.0,3.0,1.0,5/31/2013,116.0,FoxS,"Adventure,Drama,Thriller",False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1204,The Amazing Spider-Man 2,200.0,202.0,708.0,506.0,5/2/2014,142.0,Sony,"Action,Adventure,Sci-Fi",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1210,X-Men: Days of Future Past,200.0,233.0,747.0,514.0,5/23/2014,132.0,Fox,"Action,Adventure,Sci-Fi",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1229,Parker,35.0,17.0,48.0,31.0,1/25/2013,118.0,FD,"Action,Crime,Thriller",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1231,Flight,31.0,93.0,160.0,67.0,11/2/2012,138.0,Par.,"Drama,Thriller",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1235,Penguins of Madagascar,132.0,83.0,366.0,283.0,11/26/2014,92.0,Fox,"Adventure,Animation,Comedy",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1241,Magic Mike,7.0,113.0,170.0,57.0,6/29/2012,110.0,WB,"Comedy,Drama",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1245,Pompeii,80.0,23.0,108.0,85.0,2/21/2014,105.0,TriS,"Action,Adventure,Drama",True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1256,Heaven is for Real,12.0,91.0,100.0,9.0,4/16/2014,99.0,TriS,"Biography,Drama,Family",False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1258,The Big Wedding,32.0,21.0,48.0,27.0,4/26/2013,89.0,LGF,"Comedy,Drama,Romance",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1259,Seven Psychopaths,13.0,15.0,33.0,18.0,10/12/2012,110.0,CBS,"Comedy,Crime",False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1282,The Hunger Games: Catching Fire,130.0,424.0,864.0,440.0,11/22/2013,146.0,LGF,"Action,Adventure,Sci-Fi",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1283,The Hunger Games: Mockingjay - Part 1,125.0,337.0,766.0,429.0,11/21/2014,123.0,LGF,"Action,Adventure,Sci-Fi",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1287,Sex Tape,40.0,38.0,126.0,88.0,7/18/2014,94.0,Sony,"Comedy,Romance",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1290,American Assassin,63.0,36.0,68.0,32.0,9/15/2017,112.0,LGF,"Action,Thriller",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1299,Labor Day,18.0,13.0,14.0,1.0,1/31/2014,111.0,Par.,"Drama,Romance",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1303,A Most Wanted Man,15.0,17.0,36.0,19.0,7/25/2014,122.0,RAtt.,"Crime,Drama,Thriller",False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1304,King Arthur: Legend of the Sword,175.0,39.0,139.0,100.0,5/12/2017,126.0,WB,"Action,Adventure,Drama",True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1305,The Best of Me,26.0,26.0,41.0,15.0,10/17/2014,118.0,Rela.,"Drama,Romance",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1306,The Neon Demon,7.0,1.0,3.0,2.0,6/24/2016,117.0,BG,"Horror,Thriller",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1317,Thor: The Dark World,150.0,206.0,644.0,438.0,11/8/2013,112.0,BV,"Action,Adventure,Fantasy",True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1319,Pitch Perfect,17.0,65.0,116.0,51.0,9/28/2012,112.0,Uni.,"Comedy,Music,Romance",False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1322,The Angry Birds Movie,73.0,107.0,352.0,245.0,5/20/2016,97.0,Sony,"Action,Animation,Comedy",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1323,Cloudy with a Chance of Meatballs 2,78.0,119.0,274.0,155.0,9/27/2013,95.0,Sony,"Adventure,Animation,Comedy",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1329,Robot & Frank,2.0,3.0,4.0,1.0,8/17/2012,89.0,Gold.,"Comedy,Crime,Drama",False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1331,Chernobyl Diaries,1.0,18.0,42.0,24.0,5/25/2012,86.0,WB,"Horror,Mystery,Thriller",False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1337,Hell Fest,5.0,11.0,18.0,7.0,9/28/2018,89.0,LGF,Horror,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1338,Machete Kills,20.0,8.0,18.0,10.0,10/11/2013,107.0,ORF,"Action,Crime,Sci-Fi",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1340,War Dogs,50.0,43.0,86.0,43.0,8/19/2016,114.0,WB,"Comedy,Crime,Drama",False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1344,The 33,25.0,12.0,28.0,16.0,11/13/2015,127.0,WB,"Biography,Drama,History",False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1354,Guardians of the Galaxy,170.0,333.0,770.0,437.0,8/1/2014,121.0,BV,"Action,Adventure,Comedy",True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1356,The Smurfs 2,110.0,71.0,348.0,277.0,7/31/2013,105.0,Sony,"Adventure,Animation,Comedy",False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1360,Diary of a Wimpy Kid: Dog Days,22.0,49.0,77.0,28.0,8/3/2012,94.0,Fox,"Comedy,Family",False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1363,Identity Thief,35.0,134.0,175.0,41.0,2/8/2013,111.0,Uni.,"Adventure,Comedy,Crime",False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1366,12 Years a Slave,20.0,56.0,181.0,125.0,10/18/2013,134.0,FoxS,"Biography,Drama,History",False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1367,The Finest Hours,70.0,27.0,49.0,22.0,1/29/2016,117.0,BV,"Action,Drama,History",True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1374,The Last Exorcism Part II,4.0,15.0,25.0,10.0,3/1/2013,88.0,CBS,"Drama,Horror,Thriller",False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1383,Inside Llewyn Davis,11.0,13.0,32.0,19.0,12/6/2013,104.0,CBS,"Drama,Music",False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1395,Eye in the Sky,13.0,18.0,35.0,17.0,3/11/2016,102.0,BST,"Drama,Thriller,War",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1396,The Railway Man,18.0,4.0,23.0,19.0,4/11/2014,116.0,Wein.,"Biography,Drama,Romance",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1430,The Best Man Holiday,17.0,70.0,72.0,2.0,11/15/2013,123.0,Uni.,"Comedy,Drama",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1431,Trouble with the Curve,60.0,35.0,47.0,12.0,9/21/2012,111.0,WB,"Drama,Sport",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1432,The Imitation Game,15.0,91.0,227.0,136.0,11/28/2014,114.0,Wein.,"Biography,Drama,Thriller",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1438,Captain Underpants: The First Epic Movie,38.0,73.0,126.0,53.0,6/2/2017,89.0,Fox,"Action,Animation,Comedy",True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1449,Dumb and Dumber To,40.0,86.0,156.0,70.0,11/14/2014,109.0,Uni.,"Adventure,Comedy",False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1451,"McFarland, USA",17.0,44.0,45.0,1.0,2/20/2015,129.0,BV,"Biography,Drama,Sport",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1460,Dead Man Down,30.0,10.0,19.0,9.0,3/8/2013,118.0,FD,"Action,Crime,Drama",True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1461,Spring Breakers,5.0,14.0,31.0,17.0,3/15/2013,94.0,A24,"Comedy,Crime,Drama",False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1464,Tammy,20.0,84.0,96.0,12.0,7/2/2014,97.0,WB (NL),"Comedy,Romance",False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1465,Dawn of the Planet of the Apes,170.0,208.0,710.0,502.0,7/11/2014,130.0,Fox,"Action,Adventure,Drama",True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1472,Paranormal Activity 4,5.0,53.0,142.0,89.0,10/19/2012,88.0,Par.,"Horror,Mystery,Thriller",False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False
1473,Transformers: Age of Extinction,210.0,245.0,1104.0,859.0,6/27/2014,165.0,Par.,"Action,Adventure,Sci-Fi",True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1492,Beasts of the Southern Wild,1.0,12.0,23.0,11.0,6/27/2012,93.0,FoxS,"Adventure,Drama,Fantasy",False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1494,Collide,29.0,2.0,5.0,3.0,2/24/2017,99.0,ORF,"Action,Crime,Thriller",True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1495,San Andreas,110.0,155.0,456.0,301.0,5/29/2015,114.0,WB (NL),"Action,Adventure,Drama",True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1496,Second Act,15.0,39.0,63.0,24.0,12/21/2018,103.0,STX,"Comedy,Drama,Romance",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1510,Jane Got a Gun,25.0,1.0,3.0,2.0,1/29/2016,98.0,Wein.,"Action,Drama,Western",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1511,Saving Mr. Banks,35.0,83.0,114.0,31.0,12/13/2013,125.0,BV,"Biography,Comedy,Drama",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1528,Horrible Bosses 2,40.0,54.0,105.0,51.0,11/26/2014,108.0,WB,"Comedy,Crime",False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1530,St. Vincent,13.0,44.0,54.0,10.0,10/10/2014,102.0,Wein.,"Comedy,Drama",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1533,3 Days to Kill,28.0,30.0,38.0,8.0,2/21/2014,117.0,Rela.,"Action,Drama,Thriller",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1536,Jab Tak Hai Jaan,9.0,3.0,5.0,2.0,11/13/2012,176.0,Yash,"Drama,Romance",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1540,The Monuments Men,70.0,78.0,158.0,80.0,2/7/2014,118.0,Sony,"Comedy,Drama,History",False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1546,Into the Woods,56.0,128.0,213.0,85.0,12/25/2014,125.0,BV,"Adventure,Comedy,Drama",False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1554,Earth to Echo,13.0,38.0,42.0,4.0,7/2/2014,91.0,Rela.,"Adventure,Family,Sci-Fi",False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False
1555,The Purge,3.0,64.0,91.0,27.0,6/7/2013,85.0,Uni.,"Horror,Thriller",False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1562,Grown Ups 2,80.0,133.0,247.0,114.0,7/12/2013,101.0,Sony,Comedy,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1564,The Counselor,25.0,16.0,71.0,55.0,10/25/2013,117.0,Fox,"Crime,Drama,Thriller",False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1565,About Time,12.0,15.0,89.0,74.0,11/1/2013,123.0,Uni.,"Comedy,Drama,Fantasy",False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1569,Run All Night,50.0,26.0,66.0,40.0,3/13/2015,114.0,WB,"Action,Drama,Thriller",True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
1574,Before Midnight,3.0,8.0,23.0,15.0,5/24/2013,109.0,SPC,"Drama,Romance",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1580,Katy Perry: Part of Me,12.0,25.0,32.0,7.0,7/5/2012,93.0,Par.,"Documentary,Music",False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1587,Draft Day,25.0,28.0,29.0,1.0,4/11/2014,110.0,LG/S,"Drama,Sport",False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
1599,Don Jon,5.0,24.0,41.0,17.0,9/27/2013,90.0,Rela.,"Comedy,Drama,Romance",False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
